"","entity_name","catCode","meanQ32020","medianQ32020","upperboundQ32020","lowerboundQ32020","confintQ32020","pvalEmpricialQ32020","meanQ42020","medianQ42020","upperboundQ42020","lowerboundQ42020","confintQ42020","pvalEmpricialQ42020","meanQ12021","medianQ12021","upperboundQ12021","lowerboundQ12021","confintQ12021","pvalEmpricialQ12021","meanQ22021","medianQ22021","upperboundQ22021","lowerboundQ22021","confintQ22021","pvalEmpricialQ22021","meanQ32021","medianQ32021","upperboundQ32021","lowerboundQ32021","confintQ32021","pvalEmpricialQ32021","meanQ42021","medianQ42021","upperboundQ42021","lowerboundQ42021","confintQ42021","pvalEmpricialQ42021","meanAllpost","medianAllpost","upperboundAllpost","lowerboundAllpost","confintAllpost","pvalEmpricialAllpost","Category","rn","Q32020w","Q42020w","Q12021w","Q22021w","Q32021w","Q42021w","2020-04-01","Apr 2020","RMSPE","mean_monthly_pts","median_monthly_pts","short_name","recoveredMonth","fullRecovery","recoveredMonthNum","adj.pval_Q32020","adj.pval_Q42020","adj.pval_Q12021","adj.pval_Q22021","adj.pval_Q32021","adj.pval_Q42021","Q32020w_adj","Q42020w_adj","Q12021w_adj","Q22021w_adj","Q32021w_adj","Q42021w_adj"
"65","corneal transplant rejection","C",-0.10776973537649,-0.108005453198094,-0.0748586841597123,-0.139436545720457,"(-0.139,-0.075)",0.00001,-0.167324941871235,-0.167515058855814,-0.136167256614806,-0.19728508398145,"(-0.197,-0.136)",0.00001,-0.1319245368399,-0.132236782892709,-0.0967978641190603,-0.165418412759274,"(-0.165,-0.097)",0.00001,-0.128898288487491,-0.12918620983903,-0.0940231986638908,-0.162035040244852,"(-0.162,-0.094)",0.00001,-0.149748889481563,-0.149956950649188,-0.116201253280195,-0.182158110263082,"(-0.182,-0.116)",0.00001,-0.211836500449418,-0.212030312344314,-0.180271793195896,-0.242197602792212,"(-0.242,-0.18)",0.00001,-0.142933273470125,-0.142977400360959,-0.129897394857143,-0.155839698394186,"(-0.156,-0.13)",0.00001,"Cornea and external disease",65,-1.24074493076909,-1.926399584194,-1.51883735963849,-1.48399638791871,-1.7240478030633,-2.43885784043428,-0.584484063588147,-6.27313121559361,0.0593333532018103,1213.87,1252.5,"Cornea/External","No recovery",FALSE,0,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,-1.24074493076909,-1.926399584194,-1.51883735963849,-1.48399638791871,-1.7240478030633,-2.43885784043428
"66","corneal ulcer - perforated","C",-0.086780493695461,-0.087868651176994,-0.0129792488136222,-0.154699333267862,"(-0.155,-0.013)",0.02722,-0.12187763037555,-0.122915796320356,-0.0498867645781363,-0.187503669438444,"(-0.188,-0.05)",0.00214,-0.114329675763351,-0.115600341121179,-0.0362312126170474,-0.185488817433758,"(-0.185,-0.036)",0.00756,-0.107291685367353,-0.108546102215726,-0.0288896806740586,-0.178250651392156,"(-0.178,-0.029)",0.0107,-0.203687759845039,-0.204642616203265,-0.135029286740512,-0.266462655737096,"(-0.266,-0.135)",0.00001,-0.260089702491393,-0.260981425929535,-0.196844978029724,-0.317829087953739,"(-0.318,-0.197)",0.00001,-0.141855093674904,-0.141960075562982,-0.11331095859639,-0.169255288183173,"(-0.169,-0.113)",0.00001,"Cornea and external disease",66,-0.312739827972353,-0.749175632997999,-0.558487214012993,-0.486837260233716,-2.34504199722269,-2.99439335898969,-0.36206266131915,-3.01774580578484,0.0836455887874887,258.92,263.5,"Cornea/External","6",FALSE,6,0.02722,0.00428,0.01134,0.01284,0.00003,0.00003,-0.312739827972353,-0.664696497129859,-0.512130519669634,-0.467275673126493,-2.12126812120565,-2.70865561567661
"67","corneal ulcer - unperforated, iso epi defect","C",-0.182953725046063,-0.183388824590492,-0.130722325178243,-0.232488780385753,"(-0.232,-0.131)",0.00001,-0.0796658409433661,-0.0801556797122863,-0.0196841229830219,-0.136577806656827,"(-0.137,-0.02)",0.01416,-0.262805578834737,-0.263549896015634,-0.198943831806794,-0.322367202189399,"(-0.322,-0.199)",0.00001,-0.241670504985891,-0.242513915488469,-0.178268100182772,-0.301154695463796,"(-0.301,-0.178)",0.00001,-0.149442212906185,-0.150292418203476,-0.0762615809311742,-0.217351064283748,"(-0.217,-0.076)",0.0005,-0.0490925059031603,-0.049951978313126,0.032958204607812,-0.126415269482851,"(-0.126,0.033)",0.24957,-0.160705514527075,-0.160746093114413,-0.135168253814264,-0.185763852549637,"(-0.186,-0.135)",0.00001,"Cornea and external disease",67,-2.10633259999398,-0.33916410848038,-3.02566104090268,-2.78233451098428,-1.13589568363803,-0.06814117591796,-0.594341373585049,-5.77769115075767,0.0849930096984263,18523.12,18987,"Cornea/External","No recovery",FALSE,0,0.00002,0.016992,0.00002,0.00002,0.00075,0.24957,-1.97951874130536,-0.324639308336286,-2.84349809489796,-2.61482128182881,-1.0753020806261,-0.06814117591796
"68","corneal ulcer - unperforated, w/ str involv","C",-0.153186779865041,-0.153685537042884,-0.0992432811946724,-0.204623072385497,"(-0.205,-0.099)",0.00001,-0.155427215134785,-0.155899590658989,-0.100826830461259,-0.207182137041654,"(-0.207,-0.101)",0.00002,-0.115471017836297,-0.116018173149525,-0.053135828188899,-0.174231121003145,"(-0.174,-0.053)",0.00095,-0.080298848931816,-0.0809010547599423,-0.0159024661635309,-0.141482770157044,"(-0.141,-0.016)",0.02158,-0.0838932882860723,-0.0845439657853745,-0.0196881712397404,-0.144633494355737,"(-0.145,-0.02)",0.01582,-0.146206812345218,-0.146934859896416,-0.0864609416656351,-0.20227435570608,"(-0.202,-0.086)",0.00005,-0.122482803815928,-0.122560708287837,-0.0992095037636117,-0.145449297529598,"(-0.145,-0.099)",0.00001,"Cornea and external disease",68,-1.76362797880502,-1.68168800712171,-0.803568421939228,-0.308025446543809,-0.347861868576624,-1.44795734615685,-0.502410978368758,-4.53577576566726,0.0607517194412182,10310.3,10297,"Cornea/External","14",FALSE,14,0.00006,0.00006,0.001425,0.02158,0.018984,0.0001,-1.48915411542128,-1.51093375858118,-0.756748953208874,-0.308025446543809,-0.332566313651744,-1.34661450640111
"69","corrosion, cornea/conjunctival sac","C",0.0705981201263859,0.0675901840694438,0.212340018063928,-0.0536389873413543,"(-0.054,0.212)",0.25998,0.0920180820640672,0.0883924154945841,0.248864233294658,-0.04412645158916,"(-0.044,0.249)",0.17054,0.107068532867916,0.102698702328005,0.280283159400505,-0.0397914273154434,"(-0.04,0.28)",0.13723,0.20852135469555,0.204129250180141,0.38807830023995,0.0551815823639257,"(0.055,0.388)",0.00266,0.209286086916387,0.205002403291329,0.386658482639052,0.0563596012190184,"(0.056,0.387)",0.00259,0.161560307027301,0.156760386081848,0.344467298871176,0.00488076620410386,"(0.005,0.344)",0.02739,0.141925374672927,0.141188575399334,0.205485102582531,0.0818819886304694,"(0.082,0.205)",0.00001,"Cornea and external disease",69,0.0951062980517416,0.162760240612504,0.212648484289447,1.23641260021972,1.24652831882338,0.581225692448894,-0.353911551318666,-1.16260497678955,0.11520178534328,260.93,264.5,"Cornea/External","6",TRUE,6,0.25998,0.204648,0.204648,0.00798,0.00798,0.05478,0.0951062980517416,0.145983360637389,0.169860356746956,1.00732847750147,1.01102275881303,0.469240621142522
"70","CRAO","K",-0.0505011174357326,-0.0512089458161875,0.0128556824823424,-0.110320373676708,"(-0.11,0.013)",0.12649,-0.103903373485079,-0.104574095584534,-0.0439669107430056,-0.160656636001757,"(-0.161,-0.044)",0.00186,-0.0332553155495051,-0.0339971535221165,0.0379211090286698,-0.100141514539816,"(-0.1,0.038)",0.35834,-0.0300714697282761,-0.0306925288390722,0.0401462842268154,-0.0963585905549076,"(-0.096,0.04)",0.40364,-0.0185592270339571,-0.0191684117456216,0.0523686373078972,-0.0859985058614763,"(-0.086,0.052)",0.60703,-0.107632265601842,-0.108299284543711,-0.0430271195175234,-0.168640620110185,"(-0.169,-0.043)",0.00301,-0.0543862445771611,-0.0544886907952286,-0.0283191246030714,-0.0797859467061781,"(-0.08,-0.028)",0.00015,"Retinal and vitreous conditions",70,-0.104415707680005,-0.653259086115446,-0.0341290332068527,-0.0272817962380491,-0.0092643404934024,-0.624893043665436,-0.540365450256323,-4.8784294519885,0.0751610936887468,4409.1,4516.5,"Retina/Vitreous","6",TRUE,6,0.25298,0.00903,0.484368,0.484368,0.60703,0.00903,-0.0694110005143005,-0.489094262189168,-0.0241071217889282,-0.0217991190621076,-0.0092643404934024,-0.506646914018063
"71","CRVO","K",-0.116701027223945,-0.117152892222574,-0.0682096154042626,-0.162722970731039,"(-0.163,-0.068)",0.00001,-0.126629105864762,-0.126974554722976,-0.0792666312860466,-0.172056725571197,"(-0.172,-0.079)",0.00001,-0.139923367595446,-0.140491785516089,-0.0837291548309958,-0.193648351694846,"(-0.194,-0.084)",0.00007,-0.0946538013750707,-0.095163583332766,-0.035470968054535,-0.151170136444885,"(-0.151,-0.035)",0.0042,-0.117625037972483,-0.117985177508807,-0.0596208993485645,-0.173036158781215,"(-0.173,-0.06)",0.00035,-0.147110256815268,-0.147560826148483,-0.09169313188844,-0.20004395545145,"(-0.2,-0.092)",0.00002,-0.120073577819264,-0.120134399853306,-0.098782344710936,-0.140897031340435,"(-0.141,-0.099)",0.00001,"Retinal and vitreous conditions",71,-1.34357022811474,-1.45787145751683,-1.33864900084002,-0.518009090511198,-0.936010344253403,-1.59170036210386,-0.409155728484096,-3.85976398677689,0.0464502957539018,35891.5,36457.5,"Retina/Vitreous","No recovery",FALSE,0,0.00003,0.00003,0.000105,0.0042,0.00042,0.00004,-1.21536104550632,-1.31875516571075,-1.28191495747108,-0.518009090511198,-0.914564764212312,-1.4897313023609
"72","cystoid macular degeneration","K",-0.120212766638516,-0.120445358411892,-0.0809782709634048,-0.158146017090085,"(-0.158,-0.081)",0.00001,-0.140307134546996,-0.140518519522186,-0.102054681248356,-0.177303854609366,"(-0.177,-0.102)",0.00001,-0.103683414776518,-0.104137376581672,-0.0603887476663398,-0.145157135315111,"(-0.145,-0.06)",0.00004,-0.0814358733120167,-0.0817448183226735,-0.0371838246619139,-0.123888315085511,"(-0.124,-0.037)",0.00082,-0.0566844644556812,-0.057041044748249,-0.010765791323902,-0.100408440956303,"(-0.1,-0.011)",0.01934,-0.115589789244202,-0.115891471658839,-0.0733448947619123,-0.156589360230091,"(-0.157,-0.073)",0.00001,-0.101049960217369,-0.101109245492811,-0.0843838398557755,-0.117437973239701,"(-0.117,-0.084)",0.00001,"Retinal and vitreous conditions",72,-1.38400062224709,-1.61534558224311,-1.0499636930293,-0.578700109274169,-0.223653077304187,-1.33077662808011,-0.561830975994093,-5.46165217918841,0.0445027665752937,35897.35,36565,"Retina/Vitreous","18",FALSE,18,0.00002,0.00002,0.00006,0.000984,0.01934,0.00002,-1.3006754819843,-1.51809208751942,-1.00792368604792,-0.563852594073047,-0.223653077304187,-1.25065589156398
"73","dacryoadenitis - acute","F",-0.213482173849593,-0.21637206275503,-0.0983689745556834,-0.312257141657589,"(-0.312,-0.098)",0.00188,-0.213693795401234,-0.216557341795525,-0.0978259956200235,-0.312725950175718,"(-0.313,-0.098)",0.0021,-0.0376184908235492,-0.0415339904569796,0.111835108309453,-0.164448251728569,"(-0.164,0.112)",0.59677,-0.0819756005974275,-0.0855820105820106,0.0587096464840592,-0.201211395912419,"(-0.201,0.059)",0.24445,-0.146170163775984,-0.149592426940016,-0.0106421356421356,-0.261299811903661,"(-0.261,-0.011)",0.04634,-0.0575793401324686,-0.0617829066322898,0.0947623127132472,-0.18649879549021,"(-0.186,0.095)",0.43288,-0.12446718241959,-0.125082937033082,-0.0730302428428971,-0.172626681517314,"(-0.173,-0.073)",0.00003,"Oculofacial plastics and orbital conditions",73,-1.33991734216801,-1.31759703612347,-0.0194195489770575,-0.115482675652581,-0.44899816549481,-0.0482108777991884,-0.6746236709952,-5.62290169942264,0.118699528641832,107.78,107.5,"Oculoplastics","6",TRUE,6,0.0063,0.0063,0.59677,0.366675,0.09268,0.519456,-1.08175807656234,-1.08283040648354,-0.0194195489770575,-0.0822444298941137,-0.347680728591501,-0.0377129228670681
"74","dacryoadenitis - chronic","F",-0.14283042049619,-0.144902650715459,-0.0446782049399081,-0.229112421584865,"(-0.229,-0.045)",0.00752,-0.0648570890489564,-0.0670548197741889,0.0428490817749252,-0.160283610858878,"(-0.16,0.043)",0.23634,-0.0108296571751465,-0.0136504626913813,0.111555829219376,-0.117565355015918,"(-0.118,0.112)",0.85263,-0.000587794608258472,-0.00306015450445196,0.119051704542417,-0.106110928284551,"(-0.106,0.119)",0.99199,-0.14624440981239,-0.148505190755502,-0.0442656435515192,-0.236178528655604,"(-0.236,-0.044)",0.01008,-0.0343677389818766,-0.0369152280989547,0.0862867243339754,-0.140408833624043,"(-0.14,0.086)",0.5575,-0.0694496190066118,-0.0698963391320689,-0.0262443611159351,-0.109920349784978,"(-0.11,-0.026)",0.00202,"Oculofacial plastics and orbital conditions",74,-0.698467771317844,-0.093555302393726,-0.00172656779008005,-0.00000472719259499765,-0.672315095667814,-0.0200808216024619,-0.719144441758042,-5.99397660880538,0.099331491197185,147.58,150,"Oculoplastics","9",TRUE,9,0.03024,0.47268,0.99199,0.99199,0.03024,0.83625,-0.499705041946872,-0.0485997939801166,-0.0000870948363347425,-0.00000472719259499765,-0.511649189898907,-0.00614590260074218
"75","dermatochalasis","F",-0.188893152050192,-0.189289902588981,-0.141890458329905,-0.233473807588155,"(-0.233,-0.142)",0.00001,-0.170388961151246,-0.170830198775085,-0.122627964917283,-0.21547385919633,"(-0.215,-0.123)",0.00001,-0.12372018190556,-0.124198661975806,-0.0709722368507949,-0.173976047961575,"(-0.174,-0.071)",0.00006,-0.123334775659993,-0.123812351066957,-0.071178393712072,-0.172559848122638,"(-0.173,-0.071)",0.00006,-0.125133316366865,-0.125685467729057,-0.0730077421734502,-0.174208773205751,"(-0.174,-0.073)",0.00006,-0.187585532689001,-0.188093635597944,-0.139345957233208,-0.233005531614594,"(-0.233,-0.139)",0.00001,-0.151909901006974,-0.152011310547674,-0.132325292026082,-0.170995999790484,"(-0.171,-0.132)",0.00001,"Oculofacial plastics and orbital conditions",75,-2.17471278039715,-1.961675409788,-1.20270442532737,-1.19895782723841,-1.21644174000002,-2.1596582561552,-0.825437856797569,-8.20840955985382,0.0677194735658653,93174.4,95122.5,"Oculoplastics","No recovery",FALSE,0,0.00002,0.00002,0.00006,0.00006,0.00006,0.00002,-2.04378202462648,-1.84357078176748,-1.20270442532737,-1.19895782723841,-1.21644174000002,-2.02963387305799
"76","diplopia","A",-0.119922578484492,-0.120400016214068,-0.0645825056013457,-0.17264943957523,"(-0.173,-0.065)",0.00018,-0.146446629677994,-0.146812850499056,-0.0930083246150089,-0.19709124187203,"(-0.197,-0.093)",0.00001,-0.114787533552566,-0.115224714664159,-0.0480440182982022,-0.178254459531814,"(-0.178,-0.048)",0.00234,-0.0603475246436519,-0.0610473171587416,0.0103534919518328,-0.127262978969974,"(-0.127,0.01)",0.10471,-0.0613443216937872,-0.0620240873686298,0.00975575035574774,-0.128488444216573,"(-0.128,0.01)",0.10381,-0.135798645635643,-0.136556045902125,-0.070788761337479,-0.196988042121307,"(-0.197,-0.071)",0.00042,-0.10371706179739,-0.103850535768648,-0.0786149926503848,-0.12820950832975,"(-0.128,-0.079)",0.00001,"Blindness and vision defects",76,-1.03403887367334,-1.68602913207884,-0.695337462529318,-0.136177849718364,-0.138956726481882,-1.05586921345069,-0.747374972387375,-7.0503497866859,0.0523070010494656,21659.75,22025.5,"Blind","15",FALSE,15,0.00054,0.00006,0.00351,0.10471,0.10471,0.00084,-0.902290455261508,-1.42363199661676,-0.648795122827957,-0.136177849718364,-0.138427182722403,-0.961740765104485
"77","DME resolved after tx","K",-0.133129750065799,-0.133365463572239,-0.100591276515306,-0.16456295024857,"(-0.165,-0.101)",0.00001,-0.0703276146588712,-0.0705479240057768,-0.0354871673037969,-0.103872667338959,"(-0.104,-0.035)",0.00019,-0.196096151048376,-0.19633287261266,-0.163757934521212,-0.227183085589588,"(-0.227,-0.164)",0.00001,-0.210405778608025,-0.210562305491216,-0.179369176989404,-0.240338666547028,"(-0.24,-0.179)",0.00001,-0.181722290929011,-0.181921215012473,-0.149175611712149,-0.212723489591632,"(-0.213,-0.149)",0.00001,-0.236094678803088,-0.236321464261145,-0.206134798453002,-0.265104057154488,"(-0.265,-0.206)",0.00001,-0.164617136905831,-0.164639184635251,-0.15202085043603,-0.177123951648344,"(-0.177,-0.152)",0.00001,"Retinal and vitreous conditions",77,-1.53271288967766,-0.602601215783354,-2.2576403709875,-2.42238604651322,-2.09215519078934,-2.71814043973604,-0.589360262739239,-6.46759765764479,0.0625120577144835,1269.95,1283,"Retina/Vitreous","No recovery",FALSE,0,0.000012,0.00019,0.000012,0.000012,0.000012,0.000012,-1.50844046639007,-0.602601215783354,-2.22188781544705,-2.38402453739896,-2.059023299803,-2.67509529034589
"78","drusen of macula","K",-0.135271677570133,-0.135528993458933,-0.0952827925851601,-0.173623941359397,"(-0.174,-0.095)",0.00001,-0.198487568787648,-0.198793340266079,-0.161695574257436,-0.234139488981319,"(-0.234,-0.162)",0.00001,-0.170177457316006,-0.170491331904857,-0.128011552508324,-0.210444003398603,"(-0.21,-0.128)",0.00001,-0.176388738379844,-0.176731592893224,-0.135241640291588,-0.215834225259457,"(-0.216,-0.135)",0.00001,-0.147513824457077,-0.147851941581301,-0.104493261364349,-0.188489400737758,"(-0.188,-0.104)",0.00001,-0.219885682572081,-0.220124138335825,-0.181084252017387,-0.257266598792201,"(-0.257,-0.181)",0.00001,-0.172452608950843,-0.172486050232126,-0.156593790461439,-0.18795568152869,"(-0.188,-0.157)",0.00001,"Retinal and vitreous conditions",78,-1.55737274138643,-2.28517258517534,-1.95924038189733,-2.03075039782728,-1.69831566602703,-2.53152747426647,-0.81406495520619,-8.65958073447477,0.0454379545273039,68939.3,70153.5,"Retina/Vitreous","No recovery",FALSE,0,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,-1.55737274138643,-2.28517258517534,-1.95924038189733,-2.03075039782728,-1.69831566602703,-2.53152747426647
"79","dry AMD, adv stage w/ subfov involv","K",-0.102220943433582,-0.102805670829104,-0.0408221743235625,-0.160674764867376,"(-0.161,-0.041)",0.00274,-0.17771619152142,-0.178219029573353,-0.121684569508207,-0.230972553104072,"(-0.231,-0.122)",0.00001,-0.117096621056103,-0.117808095786701,-0.0439181341682314,-0.185976984560343,"(-0.186,-0.044)",0.00497,-0.0809828948355863,-0.0816753355954932,-0.00596526011262058,-0.152151703371094,"(-0.152,-0.006)",0.04595,-0.0747297946646257,-0.0756271973818843,0.00155362301849887,-0.145886878829416,"(-0.146,0.002)",0.06627,-0.12027875197221,-0.120953715960984,-0.0485076077861258,-0.188375707321592,"(-0.188,-0.049)",0.00313,-0.106905921075555,-0.107002922374651,-0.0796768345155796,-0.13347277087067,"(-0.133,-0.08)",0.00001,"Retinal and vitreous conditions",79,-0.603082852061223,-2.04603326690448,-0.62111975684024,-0.249443628492725,-0.202818005829576,-0.693614158138794,-0.620523387013596,-5.85369739541846,0.0626260527811649,18463.17,18955,"Retina/Vitreous","15",FALSE,15,0.00626,0.00006,0.007455,0.05514,0.06627,0.00626,-0.518625632676529,-1.72760859791083,-0.573641162724626,-0.23467870103262,-0.202818005829576,-0.610243280327987
"80","dry AMD, adv stage w/o subfov involv","K",-0.0980044736330159,-0.0983125403059267,-0.0517926978622557,-0.142514288066809,"(-0.143,-0.052)",0.00011,-0.155394221028683,-0.155699054302676,-0.111806156689595,-0.196775269386881,"(-0.197,-0.112)",0.00001,-0.0950119193823553,-0.0954873360774148,-0.0350658282765035,-0.151836682307306,"(-0.152,-0.035)",0.00383,-0.0874899901854503,-0.088030376564486,-0.0281993670179646,-0.143861085832795,"(-0.144,-0.028)",0.0067,-0.0493923606390931,-0.0499121915275502,0.0128009163162533,-0.109189437319783,"(-0.109,0.013)",0.13037,-0.109123887491243,-0.109772967450352,-0.0509085895446706,-0.164468057339059,"(-0.164,-0.051)",0.00088,-0.0938549813569731,-0.0938979520509217,-0.0722984395995647,-0.11502925180988,"(-0.115,-0.072)",0.00001,"Retinal and vitreous conditions",80,-0.893313736132851,-1.78904208439034,-0.528730925257357,-0.437944072745502,-0.100630944363662,-0.767750784330958,-0.625738705367793,-6.08290982484112,0.0453994100534447,14319.37,14524,"Retina/Vitreous","No recovery",FALSE,0,0.00033,0.00006,0.005745,0.00804,0.13037,0.00176,-0.78564481705517,-1.51061301739888,-0.490206907093426,-0.421992761531003,-0.100630944363662,-0.692111869384662
"81","dry AMD, early stage","K",-0.129809494875365,-0.130099826238076,-0.0833230561727266,-0.174248844771469,"(-0.174,-0.083)",0.00001,-0.175920642691544,-0.176248897037882,-0.13235368359147,-0.217864284981894,"(-0.218,-0.132)",0.00001,-0.140987551254944,-0.141473657803298,-0.0856320026773852,-0.193704414637825,"(-0.194,-0.086)",0.00002,-0.136043229779224,-0.136587495856561,-0.0815544773946396,-0.188091338139593,"(-0.188,-0.082)",0.00002,-0.130413069130213,-0.130900302834012,-0.0749036426320455,-0.183194809900672,"(-0.183,-0.075)",0.00004,-0.181123038724617,-0.18157545738562,-0.129441856806446,-0.23039404292738,"(-0.23,-0.129)",0.00001,-0.144634459037566,-0.144711078795287,-0.124501885140503,-0.164425060819096,"(-0.164,-0.125)",0.00001,"Retinal and vitreous conditions",81,-1.49448703914551,-2.02536124705741,-1.52545404544042,-1.47195758330629,-1.3206450422026,-2.08525604482543,-0.754292002108553,-7.33259776175795,0.0447082818281686,108859.25,111427,"Retina/Vitreous","No recovery",FALSE,0,0.00002,0.00002,0.000024,0.000024,0.00004,0.00002,-1.40450995376274,-1.90342234957347,-1.49974897560706,-1.44715396986166,-1.3206450422026,-1.95971112119901
